@relation whatever

@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute Volume numeric
@attribute Range numeric
@attribute Change numeric
@attribute SP500 numeric
@attribute NIKKEI numeric
@attribute Class { Bear , Bull } 


@data
118.79 , 118.895 , 118.26 , 118.37 , 5.23E+12 , -0.635 , -0.001538235 , 1457.63 , 17913.21 , Bear 
118.37 , 118.49 , 116.77 , 117.06 , 4.85E+12 , -1.72 , -0.004833128 , 1456.38 , 18108.79 , Bear 
117.06 , 117.1 , 116.41 , 116.86 , 4.18E+12 , -0.69 , -0.000742638 , 1451.19 , 18188.42 , Bull 
116.9 , 117.13 , 116.72 , 117.06 , 2.11E+11 , 0.41 , 0.000742638 , 1451.19 , 18188.42 , Bear 
117.06 , 117.075 , 115.68 , 116.19 , 4.20E+12 , -1.395 , -0.003239768 , 1449.37 , 18215.35 , Bear 
116.19 , 116.475 , 115.5 , 115.75 , 4.77E+12 , -0.975 , -0.001647752 , 1399.04 , 18119.92 , Bull 
115.75 , 116.32 , 115.59 , 116.07 , 3.92E+12 , 0.73 , 0.001198985 , 1406.82 , 17604.12 , Bear 
116.07 , 116.42 , 115.48 , 115.795 , 5.31E+12 , -0.94 , -0.001030177 , 1403.17 , 17453.51 , Bull 
115.795 , 116.8 , 115.79 , 116.39 , 4.38E+12 , 1.01 , 0.002225861 , 1387.17 , 17217.93 , Bear 
116.38 , 116.44 , 116.03 , 116.145 , 3.01E+11 , -0.41 , -0.00091515 , 1387.17 , 17217.93 , Bull 
116.145 , 117.72 , 116.05 , 117.6 , 5.98E+12 , 1.67 , 0.005406803 , 1374.12 , 16642.25 , Bull 
117.6 , 118.04 , 117.35 , 117.72 , 5.17E+12 , 0.69 , 0.000442932 , 1395.41 , 16844.5 , Bull 
117.72 , 118.03 , 117.31 , 117.81 , 4.97E+12 , 0.72 , 0.000331903 , 1391.97 , 16764.62 , Bull 
117.81 , 118.42 , 117.08 , 118.195 , 4.52E+12 , 1.34 , 0.001416949 , 1401.89 , 17090.31 , Bull 
118.195 , 119.14 , 117.97 , 118.615 , 4.01E+12 , 1.17 , 0.001540508 , 1402.84 , 17164.04 , Bull 
119.01 , 119.065 , 118.43 , 119.03 , 2.40E+11 , 0.635 , 0.00151682 , 1402.84 , 17164.04 , Bear 
119.03 , 119.185 , 118.55 , 118.67 , 3.96E+12 , -0.635 , -0.001315491 , 1406.6 , 17292.39 , Bear 
118.67 , 118.745 , 117.25 , 117.67 , 5.39E+12 , -1.495 , -0.003675189 , 1377.95 , 17178.84 , Bear 
117.67 , 117.77 , 117.12 , 117.52 , 5.93E+12 , -0.65 , -0.000553971 , 1387.17 , 16676.89 , Bear 
117.52 , 117.89 , 116.77 , 116.88 , 6.93E+12 , -1.12 , -0.00237158 , 1392.28 , 16860.39 , Bear 
116.88 , 116.88 , 115.69 , 115.9 , 6.33E+12 , -1.19 , -0.003656767 , 1386.95 , 16744.15 , Bull 
115.92 , 116.19 , 115.79 , 116.19 , 3.12E+11 , 0.4 , 0.001085316 , 1386.95 , 16744.15 , Bull 
116.19 , 116.52 , 115.51 , 116.39 , 7.37E+12 , 1.01 , 0.000746916 , 1402.06 , 17009.55 , Bull 
116.39 , 117.34 , 116.23 , 117.23 , 6.09E+12 , 1.11 , 0.003123097 , 1410.94 , 17163.2 , Bear 
117.23 , 117.39 , 116.56 , 116.89 , 5.05E+12 , -0.83 , -0.001261406 , 1435.04 , 17163.2 , Bull 
116.89 , 117.96 , 116.73 , 117.83 , 6.02E+12 , 1.23 , 0.003478519 , 1434.54 , 17419.2 , Bear 
117.83 , 118.485 , 117.395 , 117.43 , 5.72E+12 , -1.09 , -0.001476817 , 1436.11 , 17480.61 , Bull 
117.49 , 117.645 , 117.43 , 117.56 , 3.83E+11 , 0.215 , 0.000480517 , 1436.11 , 17480.61 , Bear 
117.56 , 117.59 , 116.36 , 116.525 , 5.33E+12 , -1.23 , -0.003840466 , 1437.5 , 17521.96 , Bull 
116.525 , 118.05 , 116.26 , 117.76 , 5.50E+12 , 1.79 , 0.004578685 , 1428.61 , 17365.05 , Bull 
117.76 , 118.21 , 117.485 , 117.81 , 5.98E+12 , 0.725 , 0.000184359 , 1417.23 , 17254.73 , Bear 
117.81 , 117.93 , 117.105 , 117.23 , 5.96E+12 , -0.825 , -0.002143391 , 1422.53 , 17263.94 , Bull 
117.23 , 118.145 , 117.22 , 117.755 , 3.95E+12 , 0.925 , 0.001940592 , 1420.86 , 17287.65 , Bull 
117.78 , 117.97 , 117.58 , 117.91 , 3.79E+11 , 0.39 , 0.000571283 , 1420.86 , 17287.65 , Bear 
117.91 , 118.79 , 117.57 , 117.725 , 4.89E+12 , -1.22 , -0.00068194 , 1424.55 , 17028.41 , Bear 
117.725 , 117.94 , 117.225 , 117.445 , 5.40E+12 , -0.715 , -0.001034167 , 1437.77 , 17244.05 , Bull 
117.445 , 117.77 , 116.67 , 117.615 , 5.18E+12 , 1.1 , 0.000628181 , 1439.37 , 17544.09 , Bull 
117.615 , 117.975 , 117.25 , 117.72 , 4.55E+12 , 0.725 , 0.000387541 , 1443.76 , 17491.42 , Bull 
117.72 , 118.39 , 117.4 , 118.38 , 5.30E+12 , 0.99 , 0.002428082 , 1443.76 , 17484.78 , Bear 
118.24 , 118.285 , 118.05 , 118.17 , 6.77E+11 , -0.235 , -0.0007711 , 1443.76 , 17484.78 , Bull 
118.17 , 118.69 , 117.89 , 118.52 , 6.49E+12 , 0.8 , 0.001284407 , 1444.61 , 17743.76 , Bear 
118.52 , 118.89 , 118.07 , 118.12 , 6.05E+12 , -0.82 , -0.001468205 , 1448.39 , 17664.69 , Bull 
118.11 , 118.605 , 117.81 , 118.5 , 6.39E+12 , 0.795 , 0.001394912 , 1438.87 , 17670.07 , Bull 
118.5 , 118.84 , 118.3 , 118.675 , 4.70E+12 , 0.54 , 0.00064089 , 1447.8 , 17540.42 , Bear 
118.675 , 118.72 , 118.53 , 118.67 , 3.13E+12 , -0.19 , -1.8298E-05 , 1452.85 , 17363.95 , Bear 
118.62 , 118.655 , 118.35 , 118.38 , 2.52E+11 , -0.305 , -0.001062607 , 1452.85 , 17363.95 , Bear 
118.38 , 118.395 , 117.525 , 117.79 , 4.09E+12 , -0.87 , -0.002169914 , 1468.33 , 17628.3 , Bear 
117.79 , 118.21 , 116.83 , 117.03 , 5.54E+12 , -1.38 , -0.002811217 , 1471.48 , 17527.45 , Bull 
117.03 , 117.95 , 116.745 , 117.38 , 5.33E+12 , 1.205 , 0.0012969 , 1472.5 , 17667.33 , Bull 
117.38 , 117.9 , 117.3 , 117.54 , 5.17E+12 , 0.6 , 0.000591581 , 1470.73 , 17371.97 , Bear 
117.54 , 117.76 , 116.45 , 116.48 , 4.68E+12 , -1.31 , -0.003934324 , 1484.35 , 17452.62 , Bear 
116.43 , 116.43 , 115.4 , 115.86 , 1.48E+11 , -1.03 , -0.002317838 , 1484.35 , 17452.62 , Bear 
115.85 , 115.99 , 114.23 , 114.64 , 4.48E+12 , -1.76 , -0.004597347 , 1480.93 , 17455.37 , Bull 
114.64 , 115.045 , 114.295 , 114.88 , 5.14E+12 , 0.75 , 0.00090825 , 1480.41 , 17451.77 , Bear 
114.88 , 115.38 , 114.62 , 114.74 , 4.71E+12 , -0.76 , -0.000529581 , 1495.42 , 17236.16 , Bear 
114.74 , 115.11 , 113.83 , 114.155 , 4.26E+12 , -1.28 , -0.002219907 , 1494.25 , 17429.17 , Bear 
114.155 , 114.49 , 113.65 , 113.83 , 3.78E+12 , -0.84 , -0.001238203 , 1494.07 , 17400.41 , Bear 
113.69 , 113.82 , 113.61 , 113.71 , 2.92E+11 , -0.21 , -0.000458076 , 1494.07 , 17400.41 , Bear 
113.71 , 113.84 , 112.325 , 113.67 , 2.53E+12 , -1.515 , -0.0001528 , 1482.37 , 17400.41 , Bear 
113.67 , 114.01 , 113.07 , 113.31 , 4.20E+12 , -0.94 , -0.00137762 , 1486.3 , 17274.98 , Bull 
113.31 , 113.87 , 112.88 , 113.73 , 3.19E+12 , 0.99 , 0.0016068 , 1495.92 , 17394.92 , Bear 
113.73 , 114.16 , 113.25 , 113.505 , 3.76E+12 , -0.91 , -0.000860046 , 1502.39 , 17394.92 , Bear 
113.505 , 114.005 , 112.25 , 112.58 , 4.27E+12 , -1.755 , -0.003553749 , 1505.62 , 17394.92 , Bear 
112.45 , 112.56 , 111.855 , 112.09 , 3.38E+11 , -0.705 , -0.001894375 , 1505.62 , 17394.92 , Bear 
112.09 , 112.17 , 110.98 , 111.67 , 4.66E+12 , -1.19 , -0.001630353 , 1509.48 , 17669.83 , Bear 
111.67 , 111.93 , 110.87 , 111.015 , 4.14E+12 , -1.06 , -0.002554853 , 1507.72 , 17656.84 , Bull 
111.015 , 111.25 , 110.09 , 111.06 , 3.43E+12 , 1.16 , 0.000176006 , 1512.58 , 17748.12 , Bear 
111.06 , 111.52 , 110.1 , 110.235 , 3.64E+12 , -1.42 , -0.003238163 , 1491.47 , 17736.96 , Bear 
110.24 , 110.61 , 109.11 , 110.08 , 1.16E+12 , -1.5 , -0.000611086 , 1505.85 , 17553.72 , Bear 
109.99 , 109.99 , 109.44 , 109.66 , 1.15E+11 , -0.55 , -0.001660179 , 1505.85 , 17553.72 , Bull 
109.66 , 110.85 , 109.32 , 110.745 , 2.09E+12 , 1.53 , 0.004275886 , 1503.15 , 17677.94 , Bear 
110.745 , 110.755 , 109.62 , 109.78 , 1.96E+12 , -1.135 , -0.003800901 , 1501.19 , 17512.98 , Bull 
109.78 , 111.335 , 109.005 , 111.01 , 1.86E+12 , 2.33 , 0.004838876 , 1514.14 , 17529 , Bear 
111.01 , 111.24 , 110.31 , 110.465 , 1.33E+12 , -0.93 , -0.002137406 , 1512.75 , 17498.6 , Bull 
110.465 , 112.23 , 110.42 , 111.72 , 1.72E+12 , 1.81 , 0.00490623 , 1522.75 , 17399.58 , Bull 
111.665 , 111.925 , 111.54 , 111.885 , 1.24E+11 , 0.385 , 0.000640939 , 1522.75 , 17399.58 , Bear 
111.885 , 112.94 , 111.275 , 111.615 , 1.93E+12 , -1.665 , -0.001049303 , 1525.1 , 17556.87 , Bull 
111.615 , 112.35 , 110.95 , 112.06 , 1.50E+12 , 1.4 , 0.001728055 , 1524.12 , 17680.05 , Bull 
112.06 , 112.98 , 111.625 , 112.72 , 1.61E+12 , 1.355 , 0.002550362 , 1522.28 , 17705.12 , Bear 
112.72 , 112.85 , 111.46 , 111.575 , 1.21E+12 , -1.39 , -0.004434085 , 1507.51 , 17696.97 , Bull 
111.575 , 112.76 , 111.465 , 112.67 , 1.36E+12 , 1.295 , 0.004241399 , 1515.73 , 17481.21 , Bear 
112.63 , 112.66 , 112.075 , 112.4 , 61764000000 , -0.585 , -0.001041983 , 1515.73 , 17481.21 , Bull 
112.4 , 112.7 , 112.155 , 112.635 , 7.37E+11 , 0.545 , 0.000907052 , 1515.73 , 17587.59 , Bear 
112.635 , 112.78 , 111.62 , 112.26 , 1.40E+12 , -1.16 , -0.001448325 , 1518.11 , 17672.56 , Bull 
112.26 , 112.68 , 111.445 , 112.485 , 1.46E+12 , 1.235 , 0.000869575 , 1530.23 , 17588.26 , Bear 
112.485 , 113.365 , 112.35 , 112.46 , 1.70E+12 , -1.015 , -9.65335E-05 , 1530.62 , 17875.75 , Bear 
112.46 , 112.93 , 111.31 , 111.8 , 1.18E+12 , -1.62 , -0.002556276 , 1536.34 , 17958.88 , Bear 
111.715 , 111.76 , 111.535 , 111.68 , 68356000000 , -0.225 , -0.000466398 , 1536.34 , 17958.88 , Bull 
111.68 , 112.38 , 111.435 , 112.275 , 1.39E+12 , 0.945 , 0.002307658 , 1539.18 , 17973.42 , Bull 
112.275 , 113.56 , 112.05 , 113.14 , 1.46E+12 , 1.51 , 0.003333111 , 1530.95 , 18053.81 , Bull 
113.14 , 113.68 , 112.91 , 113.41 , 1.72E+12 , 0.77 , 0.001035176 , 1517.38 , 18040.93 , Bull 
113.41 , 114.72 , 113.4 , 113.96 , 2.79E+12 , 1.32 , 0.00210109 , 1490.72 , 18053.38 , Bull 
113.96 , 114.335 , 113.345 , 113.97 , 1.31E+12 , 0.99 , 3.81077E-05 , 1507.67 , 17779.09 , Bull 
113.94 , 114.3 , 113.94 , 114.28 , 1.07E+11 , 0.36 , 0.001179683 , 1507.67 , 17779.09 , Bull 
114.28 , 114.58 , 113.965 , 114.41 , 1.58E+12 , 0.615 , 0.000493754 , 1509.12 , 17834.48 , Bull 
114.41 , 115.45 , 114.245 , 115.235 , 1.56E+12 , 1.205 , 0.003120421 , 1493 , 17760.91 , Bear 
115.235 , 115.4 , 114.455 , 114.89 , 1.51E+12 , -0.945 , -0.001302177 , 1515.67 , 17732.77 , Bear 
114.89 , 115.2 , 114.62 , 114.695 , 1.43E+12 , -0.58 , -0.000737744 , 1522.97 , 17842.29 , Bull 
114.695 , 115.21 , 114.54 , 115.16 , 1.20E+12 , 0.67 , 0.00175717 , 1532.91 , 17971.49 , Bull 
115.18 , 115.4 , 115.06 , 115.315 , 1.33E+11 , 0.34 , 0.000584147 , 1532.91 , 17971.49 , Bull 
115.315 , 115.76 , 115.14 , 115.47 , 1.15E+12 , 0.62 , 0.000583362 , 1531.05 , 18149.52 , Bear 
115.47 , 115.62 , 114.61 , 114.815 , 1.31E+12 , -1.01 , -0.002470536 , 1533.7 , 18163.61 , Bear 
114.815 , 115.225 , 114.37 , 114.74 , 1.05E+12 , -0.855 , -0.000283785 , 1512.84 , 18211.68 , Bull 
114.74 , 116.275 , 114.68 , 116.015 , 1.40E+12 , 1.595 , 0.004799299 , 1522.19 , 18240.3 , Bull 
116.015 , 116.6 , 115.76 , 116.49 , 1.32E+12 , 0.84 , 0.001774501 , 1502.56 , 18188.63 , Bear 
116.575 , 116.575 , 116.33 , 116.36 , 1.33E+11 , -0.245 , -0.000484933 , 1502.56 , 18188.63 , Bear 
116.36 , 116.52 , 116.02 , 116.035 , 1.34E+12 , -0.5 , -0.001214706 , 1497.74 , 18087.48 , Bull 
116.035 , 116.695 , 115.49 , 116.36 , 1.32E+12 , 1.205 , 0.001214706 , 1492.89 , 18066.11 , Bull 
116.36 , 116.51 , 116.05 , 116.37 , 2.00E+12 , 0.46 , 3.73217E-05 , 1506.34 , 17849.28 , Bear 
116.37 , 116.62 , 114.85 , 115.15 , 3.38E+12 , -1.77 , -0.004577092 , 1505.71 , 17932.27 , Bear 
115.15 , 115.22 , 114.175 , 114.45 , 3.73E+12 , -1.045 , -0.002648145 , 1503.35 , 18138.36 , Bear 
114.4 , 114.43 , 114.1 , 114.125 , 2.68E+11 , -0.33 , -0.001235006 , 1503.35 , 18138.36 , Bull 
114.125 , 114.94 , 114.11 , 114.67 , 3.36E+12 , 0.83 , 0.002069022 , 1519.43 , 18146.3 , Bull 
114.67 , 115.22 , 114.37 , 115.12 , 3.50E+12 , 0.85 , 0.001700968 , 1524.87 , 18149.9 , Bull 
115.12 , 115.77 , 114.58 , 115.6 , 3.30E+12 , 1.19 , 0.001807053 , 1524.87 , 18168.72 , Bear 
115.6 , 115.68 , 114.885 , 115.25 , 3.42E+12 , -0.795 , -0.0013169 , 1525.4 , 18221.48 , Bear 
115.25 , 115.27 , 113.82 , 113.98 , 3.18E+12 , -1.45 , -0.004812281 , 1530.44 , 18140.94 , Bear 
113.99 , 114.03 , 113.8 , 113.935 , 4.22E+11 , -0.23 , -0.000171496 , 1530.44 , 18140.94 , Bull 
113.935 , 114.42 , 113.445 , 114.29 , 3.74E+12 , 0.975 , 0.001351076 , 1531.85 , 18261.98 , Bear 
114.29 , 114.68 , 113.91 , 114.25 , 3.21E+12 , -0.77 , -0.000152024 , 1510.12 , 18252.67 , Bull 
114.25 , 115.72 , 114.175 , 115.33 , 3.00E+12 , 1.545 , 0.004086083 , 1518.76 , 18049.51 , Bull 
115.33 , 115.51 , 114.985 , 115.4 , 3.77E+12 , 0.525 , 0.000263517 , 1547.7 , 17984.14 , Bull 
115.4 , 116.4 , 115.4 , 116.08 , 1.96E+12 , 1 , 0.002551591 , 1552.5 , 18238.95 , Bull 
116.13 , 116.36 , 116.11 , 116.285 , 2.39E+11 , 0.25 , 0.000766298 , 1552.5 , 18238.95 , Bull 
116.285 , 117.28 , 116.145 , 116.92 , 2.58E+12 , 1.135 , 0.002365109 , 1549.52 , 18238.95 , Bull 
116.92 , 117.58 , 116.705 , 117.315 , 2.56E+12 , 0.875 , 0.001464738 , 1549.37 , 18217.27 , Bear 
117.315 , 117.87 , 116.64 , 116.79 , 3.24E+12 , -1.23 , -0.001947887 , 1546.17 , 18015.58 , Bull 
116.79 , 117.13 , 116.5 , 116.935 , 3.27E+12 , 0.63 , 0.000538862 , 1553.08 , 18116.57 , Bear 
116.935 , 116.99 , 115.81 , 116.06 , 2.55E+12 , -1.18 , -0.003261954 , 1534.1 , 18157.93 , Bull 
116.11 , 116.29 , 116.04 , 116.265 , 2.79E+11 , 0.25 , 0.00076643 , 1534.1 , 18157.93 , Bull 
116.265 , 116.92 , 116.26 , 116.78 , 4.34E+12 , 0.66 , 0.001919475 , 1541.57 , 17963.64 , Bull 
116.78 , 117.39 , 116.46 , 117.105 , 3.40E+12 , 0.93 , 0.001206968 , 1511.04 , 18002.03 , Bear 
117.105 , 117.18 , 116.17 , 116.33 , 3.61E+12 , -1.01 , -0.00288371 , 1518.09 , 17858.42 , Bear 
116.33 , 116.41 , 115.3 , 115.85 , 3.57E+12 , -1.11 , -0.00179569 , 1482.66 , 17702.09 , Bear 
115.85 , 115.98 , 114.58 , 114.71 , 2.98E+12 , -1.4 , -0.004294758 , 1458.95 , 17283.81 , Bear 
114.66 , 114.81 , 114.59 , 114.66 , 3.97E+11 , -0.22 , -0.000189342 , 1458.95 , 17283.81 , Bear 
114.66 , 114.835 , 114.18 , 114.58 , 3.42E+12 , -0.655 , -0.00030312 , 1473.91 , 17289.3 , Bear 
114.58 , 115.37 , 114.36 , 114.405 , 2.92E+12 , -1.01 , -0.000663812 , 1455.27 , 17248.89 , Bull 
114.405 , 114.89 , 113.97 , 114.555 , 3.38E+12 , 0.92 , 0.000569044 , 1465.81 , 16870.98 , Bull 
114.555 , 115.3 , 114.55 , 115.17 , 3.38E+12 , 0.75 , 0.002325317 , 1472.2 , 16984.11 , Bear 
115.17 , 115.54 , 113.97 , 114.63 , 2.79E+12 , -1.57 , -0.002041074 , 1433.06 , 16979.86 , Bear 
114.06 , 114.36 , 113.81 , 114.23 , 2.58E+11 , -0.55 , -0.001518116 , 1433.06 , 16979.86 , Bull 
114.23 , 115.22 , 114.225 , 115.09 , 2.72E+12 , 0.995 , 0.003257413 , 1467.67 , 16914.46 , Bull 
115.09 , 115.735 , 114.52 , 115.55 , 2.84E+12 , 1.215 , 0.00173236 , 1476.71 , 16921.77 , Bear 
115.55 , 115.72 , 114.785 , 115.395 , 2.18E+12 , -0.935 , -0.000582958 , 1497.49 , 17029.28 , Bear 
115.395 , 115.61 , 114.31 , 115.365 , 2.76E+12 , -1.3 , -0.000112921 , 1453.09 , 17170.6 , Bull 
115.365 , 116.44 , 115.22 , 116.27 , 2.60E+12 , 1.22 , 0.003393602 , 1453.64 , 16764.09 , Bear 
116.31 , 116.38 , 116.145 , 116.21 , 1.18E+11 , -0.235 , -0.000224171 , 1453.64 , 16764.09 , Bull 
116.21 , 116.75 , 116.16 , 116.53 , 2.44E+12 , 0.59 , 0.001194245 , 1452.92 , 16800.05 , Bear 
116.53 , 116.715 , 115.77 , 115.915 , 2.57E+12 , -0.945 , -0.002298107 , 1426.54 , 16844.61 , Bear 
115.915 , 116.36 , 115.62 , 115.74 , 2.45E+12 , -0.74 , -0.000656162 , 1406.7 , 16475.61 , Bull 
115.74 , 116.16 , 115.175 , 115.9 , 2.31E+12 , 0.985 , 0.000599958 , 1411.27 , 16148.49 , Bear 
115.9 , 116.08 , 115.455 , 115.79 , 1.93E+12 , -0.625 , -0.000412382 , 1445.94 , 15273.68 , Bear 
115.78 , 115.82 , 115.66 , 115.72 , 1.28E+11 , -0.16 , -0.000262629 , 1445.94 , 15273.68 , Bull 
115.72 , 116.065 , 115.34 , 116.04 , 2.05E+12 , 0.725 , 0.001199295 , 1445.55 , 15732.48 , Bull 
116.04 , 116.84 , 115.97 , 116.445 , 2.44E+12 , 0.87 , 0.001513125 , 1447.12 , 15901.34 , Bear 
116.445 , 116.625 , 116.085 , 116.37 , 1.66E+12 , -0.54 , -0.000279811 , 1464.07 , 15900.64 , Bull 
116.37 , 116.665 , 114.76 , 116.64 , 2.02E+12 , 1.905 , 0.001006477 , 1462.5 , 16316.32 , Bull 
116.64 , 117.405 , 116.525 , 117.23 , 2.01E+12 , 0.88 , 0.002191254 , 1479.37 , 16248.97 , Bull 
117.22 , 117.325 , 117.18 , 117.25 , 1.50E+11 , 0.145 , 7.40864E-05 , 1479.37 , 16248.97 , Bear 
117.25 , 117.265 , 116.86 , 117.18 , 2.27E+12 , -0.405 , -0.000259358 , 1466.79 , 16301.39 , Bear 
117.18 , 117.21 , 116.5 , 116.715 , 2.31E+12 , -0.71 , -0.001726819 , 1432.36 , 16287.49 , Bull 
116.715 , 117.28 , 116.67 , 117.21 , 1.26E+12 , 0.61 , 0.001837992 , 1463.76 , 16012.83 , Bull 
117.21 , 117.485 , 116.895 , 117.4 , 6.67E+11 , 0.59 , 0.000703431 , 1457.64 , 16153.82 , Bear 
117.4 , 117.48 , 116.92 , 116.98 , 4.91E+11 , -0.56 , -0.00155648 , 1473.99 , 16569.09 , Bear 
117.03 , 117.1 , 116.85 , 116.85 , 19304000000 , -0.25 , -0.0004829 , 1473.99 , 16569.09 , Bear 
116.85 , 116.92 , 115.84 , 116.06 , 4.38E+11 , -1.08 , -0.00294615 , 1473.99 , 16524.93 , Bear 
116.06 , 116.21 , 115.56 , 116.02 , 5.64E+11 , -0.65 , -0.000149705 , 1489.42 , 16420.47 , Bull 
116.02 , 116.89 , 115.93 , 116.59 , 4.80E+11 , 0.96 , 0.002128441 , 1472.29 , 16158.45 , Bear 
116.6 , 117.05 , 115.98 , 116.31 , 4.12E+11 , -1.07 , -0.001044247 , 1478.55 , 16257 , Bull 
116.32 , 117.02 , 116.07 , 116.91 , 4.23E+11 , 0.95 , 0.002234605 , 1453.55 , 16122.16 , Bear 
116.86 , 117.06 , 116.73 , 116.76 , 19693000000 , -0.33 , -0.000557574 , 1453.55 , 16122.16 , Bull 
116.76 , 117.77 , 116.6 , 117.56 , 4.39E+11 , 1.17 , 0.002965491 , 1451.7 , 15764.97 , Bull 
117.56 , 118.14 , 117.37 , 117.87 , 4.89E+11 , 0.77 , 0.001143706 , 1471.49 , 15877.67 , Bear 
117.86 , 118.01 , 117.33 , 117.43 , 4.03E+11 , -0.68 , -0.001624223 , 1471.56 , 15797.6 , Bull 
117.43 , 117.78 , 117.305 , 117.64 , 4.55E+11 , 0.475 , 0.000775955 , 1483.95 , 15821.19 , Bear 
117.67 , 118.11 , 117.25 , 117.54 , 4.79E+11 , -0.86 , -0.000369329 , 1484.25 , 16127.42 , Bull 
117.53 , 118.13 , 117.225 , 118.04 , 44062000000 , 0.905 , 0.001843514 , 1484.25 , 16127.42 , Bear 
118.02 , 118.28 , 117.74 , 117.84 , 4.54E+11 , -0.54 , -0.000736467 , 1476.65 , 16127.42 , Bear 
117.84 , 118.1 , 116.99 , 117.56 , 5.33E+11 , -1.11 , -0.001033156 , 1519.78 , 15801.8 , Bear 
117.56 , 117.64 , 116.97 , 117.31 , 4.40E+11 , -0.67 , -0.000924543 , 1529.03 , 16381.54 , Bear 
117.31 , 117.38 , 116.22 , 116.34 , 4.61E+11 , -1.16 , -0.003605975 , 1518.75 , 16413.79 , Bull 
116.36 , 116.62 , 116.04 , 116.61 , 3.89E+11 , 0.58 , 0.001006736 , 1525.75 , 16312.61 , Bear 
116.61 , 116.61 , 116.42 , 116.52 , 11430000000 , -0.19 , -0.000335319 , 1525.75 , 16312.61 , Bear 
116.55 , 116.74 , 116.09 , 116.39 , 3.45E+11 , -0.65 , -0.000484808 , 1517.73 , 16312.61 , Bull 
116.39 , 117.24 , 116.24 , 117.05 , 4.66E+11 , 1 , 0.00245575 , 1517.21 , 16401.73 , Bull 
117.05 , 117.65 , 116.88 , 117.43 , 4.76E+11 , 0.77 , 0.001407643 , 1525.42 , 16435.74 , Bull 
117.44 , 117.93 , 117.29 , 117.77 , 3.34E+11 , 0.64 , 0.001255614 , 1531.38 , 16832.22 , Bull 
117.76 , 118.19 , 117.52 , 118.05 , 4.07E+11 , 0.67 , 0.001031316 , 1526.75 , 16785.69 , Bear 
118.1 , 118.16 , 117.86 , 118.03 , 21140000000 , -0.3 , -7.35843E-05 , 1526.75 , 16785.69 , Bear 
118.03 , 118.395 , 117.49 , 117.62 , 3.70E+11 , -0.905 , -0.001511232 , 1547.04 , 16845.96 , Bull 
117.62 , 118.2 , 117.35 , 118 , 3.26E+11 , 0.85 , 0.001400832 , 1546.63 , 17046.78 , Bear 
118.04 , 118.28 , 117.71 , 117.78 , 3.60E+11 , -0.57 , -0.000810457 , 1539.59 , 17199.89 , Bear 
117.78 , 117.87 , 117.44 , 117.76 , 3.59E+11 , -0.43 , -7.3753E-05 , 1542.84 , 17092.49 , Bull 
117.79 , 119.1 , 117.62 , 119.03 , 4.62E+11 , 1.48 , 0.004658637 , 1557.59 , 17065.04 , Bear 
118.98 , 119.01 , 117.84 , 118.9 , 6316000000 , -1.17 , -0.000474579 , 1557.59 , 17065.04 , Bull 
118.91 , 119.3 , 118.78 , 119.07 , 1.67E+11 , 0.52 , 0.000620499 , 1552.58 , 17065.04 , Bull 
119.07 , 119.79 , 118.88 , 119.71 , 4.19E+11 , 0.91 , 0.002328077 , 1565.15 , 17159.9 , Bull 
119.72 , 119.83 , 119.33 , 119.73 , 3.50E+11 , 0.5 , 7.25517E-05 , 1562.47 , 17177.89 , Bear 
119.73 , 119.75 , 119.24 , 119.32 , 3.05E+11 , -0.51 , -0.001489738 , 1554.41 , 17458.98 , Bull 
119.32 , 119.89 , 119.07 , 119.59 , 3.10E+11 , 0.82 , 0.000981621 , 1561.8 , 17331.17 , Bull 
119.64 , 119.78 , 119.61 , 119.755 , 11741000000 , 0.17 , 0.000598789 , 1561.8 , 17331.17 , Bear 
119.76 , 119.8 , 118.9 , 119.075 , 3.33E+11 , -0.9 , -0.002473065 , 1548.71 , 17358.15 , Bear 
119.075 , 119.13 , 118.36 , 118.67 , 4.40E+11 , -0.77 , -0.001479648 , 1538.53 , 17137.92 , Bull 
118.68 , 119.17 , 118.315 , 118.91 , 4.10E+11 , 0.855 , 0.000877437 , 1541.24 , 16955.31 , Bear 
118.92 , 118.95 , 118.01 , 118.32 , 4.13E+11 , -0.94 , -0.002160218 , 1540.08 , 17106.09 , Bull 
118.32 , 118.84 , 118.14 , 118.73 , 3.29E+11 , 0.7 , 0.001502307 , 1500.63 , 16814.37 , Bear 
118.73 , 118.78 , 118.55 , 118.6 , 6066000000 , -0.23 , -0.000475779 , 1500.63 , 16814.37 , Bull 
118.6 , 119.39 , 118.54 , 119.33 , 2.84E+11 , 0.85 , 0.002664952 , 1506.33 , 16438.47 , Bull 
119.33 , 119.66 , 119.08 , 119.34 , 3.53E+11 , 0.58 , 3.63929E-05 , 1519.59 , 16450.58 , Bear 
119.32 , 119.35 , 118.88 , 118.91 , 3.96E+11 , -0.47 , -0.001567654 , 1515.88 , 16358.39 , Bear 
118.92 , 118.96 , 118.23 , 118.6 , 4.54E+11 , -0.73 , -0.00113369 , 1514.4 , 16284.17 , Bear 
118.6 , 118.72 , 117.14 , 117.58 , 4.92E+11 , -1.58 , -0.003751233 , 1535.28 , 16505.63 , Bear 
